tconst,averageRating,numVotes,primaryTitle,originalTitle,runtimeMinutes,box office,released,Action,Crime,Drama,Adventure,Romance,Comedy,Sci-Fi,Animation,Family,Thriller,Horror,Mystery,Biography,History,Fantasy,Sport,Music,Documentary,War,Western,Musical,News
tt2004271,6.5,664.0,King's Faith,King's Faith,108,59294,26 Apr 2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2004420,6.3,263049.0,Neighbors,Neighbors,97,134413041,09 May 2014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2004432,6.1,15598.0,Wolf Creek 2,Wolf Creek 2,106,3448656,17 Apr 2014,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2005151,7.1,150701.0,War Dogs,War Dogs,114,43017433,19 Aug 2016,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2005153,5.5,656.0,Backwards,Backwards,89,61465,21 Sep 2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2005276,7.8,434.0,Mumia: Long Distance Revolutionary,Mumia: Long Distance Revolutionary,120,35806,01 Feb 2013,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
tt2005374,6.4,51425.0,The Frozen Ground,The Frozen Ground,105,89515,11 Jul 2013,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt2006181,4.9,371.0,Jellyfish Eyes,Mememe no kurage,101,5532,23 Apr 2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt2006295,6.9,31830.0,The 33,The 33,127,9144459,13 Nov 2015,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tt2007360,6.3,4020.0,Computer Chess,Computer Chess,92,101218,07 Nov 2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2008513,7.6,3170.0,First Position,First Position,95,894471,10 Aug 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2010939,6.2,112.0,One Track Heart: The Story of Krishna Das,One Track Heart: The Story of Krishna Das,74,44810,17 Jun 2012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
tt2011159,5.6,15744.0,No Good Deed,No Good Deed,84,42428931,12 Sep 2014,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2011183,6.2,840.0,Pastorela,Pastorela,88,156784,11 Nov 2011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt2011232,7.9,640.0,Sigur Rós: Inni,Sigur Rós: Inni,74,122010,28 Oct 2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt2011265,6.5,199.0,Tchoupitoulas,Tchoupitoulas,80,10431,10 Mar 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2011953,6.3,4929.0,Keep the Lights On,Keep the Lights On,101,243536,27 Jul 2012,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2011971,7.5,18024.0,Monsieur Lazhar,Monsieur Lazhar,94,2009041,07 Mar 2012,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2012665,4.8,2096.0,Repentance,Repentance,90,1179327,25 Sep 2014,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt2014260,7.4,858.0,Jihne Mera Dil Luteya,Jihne Mera Dil Luteya,135,461808,29 Jul 2011,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2014338,7.6,12389.0,Side by Side,Side by Side,99,28592,22 Aug 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2014346,5.8,1393.0,Somebody Up There Likes Me,Somebody Up There Likes Me,76,76159,08 Mar 2013,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2014351,7.2,880.0,Spinning Plates,Spinning Plates,93,109756,25 Oct 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2015370,6.8,249.0,Finding Joe,Finding Joe,80,55518,30 Sep 2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2015381,8.1,918265.0,Guardians of the Galaxy,Guardians of the Galaxy,121,270592504,01 Aug 2014,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2015468,2.4,17.0,Rage,Rage,110,5414,14 Jun 2011,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2016894,5.5,26008.0,Ek Tha Tiger,Ek Tha Tiger,132,2437447,15 Aug 2012,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt2016940,6.1,32513.0,Man of Tai Chi,Man of Tai Chi,105,61054,05 Jul 2013,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2017020,5.4,33745.0,The Smurfs 2,The Smurfs 2,105,71017784,31 Jul 2013,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2017038,6.9,70119.0,All Is Lost,All Is Lost,106,4300353,07 Nov 2013,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2018086,6.5,2762.0,Camille Claudel 1915,Camille Claudel 1915,95,22540,13 Mar 2013,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt2023453,6.3,19257.0,Diary of a Wimpy Kid: Dog Days,Diary of a Wimpy Kid: Dog Days,94,49002815,03 Aug 2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2023587,6.2,157110.0,Mama,Mama,100,71588220,18 Jan 2013,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt2023690,6.5,24530.0,Sightseers,Sightseers,88,26183,10 May 2013,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2024432,5.7,114123.0,Identity Thief,Identity Thief,111,134455175,08 Feb 2013,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2024469,7.0,232559.0,Non-Stop,Non-Stop,106,80432029,28 Feb 2014,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
tt2024544,8.1,569194.0,12 Years a Slave,12 Years a Slave,134,50628650,08 Nov 2013,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
tt2025526,7.2,10103.0,War of the Arrows,Choi-jong-byeong-gi hwal,122,40685,10 Aug 2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2025690,6.8,55281.0,The Finest Hours,The Finest Hours,117,20278493,29 Jan 2016,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt2027064,6.0,5218.0,Blue Caprice,Blue Caprice,93,91126,18 May 2015,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt2032557,6.9,12384.0,The Reluctant Fundamentalist,The Reluctant Fundamentalist,130,519535,03 May 2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt2033981,6.9,2566.0,Downloaded,Downloaded,106,8278,01 Jul 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2034139,4.0,15005.0,The Last Exorcism Part II,The Last Exorcism Part II,88,15200000,01 Mar 2013,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt2034800,6.0,109065.0,The Great Wall,The Great Wall,103,45125480,17 Feb 2017,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt2035599,7.3,651.0,"Pink Ribbons, Inc.","Pink Ribbons, Inc.",97,24784,21 Apr 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2035630,6.8,6170.0,Starlet,Starlet,103,59014,09 May 2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2036376,4.8,3186.0,Girls Against Boys,Girls Against Boys,93,6111,01 Feb 2013,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt2039338,5.2,32587.0,Flatliners,Flatliners,109,16877430,29 Sep 2017,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
tt2039393,6.0,59278.0,The Gambler,The Gambler,111,18884667,25 Dec 2014,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt2040560,5.8,22123.0,The Pact,The Pact,89,1408261,08 Jun 2012,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
tt2042432,7.1,539.0,11 Flowers,Wo 11,110,9213,09 May 2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2042568,7.5,122247.0,Inside Llewyn Davis,Inside Llewyn Davis,104,9666762,10 Jan 2014,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt2043814,6.4,663.0,Crazy Horse,Crazy Horse,134,150477,05 Oct 2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2043879,7.2,649.0,Found Memories,Histórias que Só Existem Quando Lembradas,98,5175,01 Jun 2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2043900,7.5,413.0,Last Call at the Oasis,Last Call at the Oasis,105,40846,04 May 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2043931,6.6,654.0,Neil Young Journeys,Neil Young Journeys,87,214588,29 Jun 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt2044729,4.8,4615.0,A Glimpse Inside the Mind of Charles Swan III,A Glimpse Inside the Mind of Charles Swan III,86,33786,14 Mar 2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2048877,7.3,3574.0,The Ambassador,The Ambassador,93,27503,05 Oct 2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2049559,5.3,347.0,The Happy Sad,The Happy Sad,87,7742,16 Aug 2013,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2049589,7.1,221.0,Watchers of the Sky,Watchers of the Sky,120,19081,16 Oct 2015,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
tt2050601,7.0,26.0,Rage,Rage,95,5414,04 Sep 2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2051879,6.4,62496.0,Europa Report,Europa Report,90,125475,27 Jun 2013,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt2051894,6.0,2716.0,Home Run,Home Run,113,2859955,19 Apr 2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2053352,7.5,1280.0,Diana Vreeland: The Eye Has to Travel,Diana Vreeland: The Eye Has to Travel,86,619054,21 Sep 2012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt2053397,6.5,243.0,Muran,Muran,103,27208,30 Sep 2011,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt2053425,7.5,58337.0,Rust and Bone,De rouille et d'os,120,1900000,17 May 2012,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2053463,7.1,167308.0,Side Effects,Side Effects,106,32154410,08 Feb 2013,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt2055711,6.9,190.0,Photographic Memory,Photographic Memory,87,7711,12 Oct 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2055765,5.8,11013.0,The English Teacher,The English Teacher,93,60166,01 Aug 2013,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2057392,7.3,71638.0,Eye in the Sky,Eye in the Sky,102,16641379,01 Apr 2016,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
tt2057455,7.3,323.0,Planet of Snail,Dalpaengee eui byeol,88,2647,25 Jul 2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2058107,7.1,34225.0,The Railway Man,The Railway Man,116,4146580,23 May 2014,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt2059255,7.4,21314.0,No,No,118,2341226,09 Aug 2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2062497,6.8,224.0,Breakfast with Curtis,Breakfast with Curtis,84,6629,01 Jun 2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2062622,4.6,1444.0,Postman Pat: The Movie,Postman Pat: The Movie,88,1628568,23 May 2014,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2062645,7.0,615.0,Hecho en México,Hecho en México,98,145936,30 Nov 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
tt2062700,5.7,15163.0,Song to Song,Song to Song,129,421856,17 Mar 2017,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
tt2062961,6.7,148.0,Follow Me: The Yoni Netanyahu Story,Follow Me: The Yoni Netanyahu Story,87,112679,04 May 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2062989,6.6,627.0,Meet the Fokkens,Ouwehoeren,80,16517,01 Dec 2011,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt2062996,7.2,3205.0,Something from Nothing: The Art of Rap,Something from Nothing: The Art of Rap,106,288312,20 Jul 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
tt2063008,5.6,1612.0,The Road,The Road,110,62816,11 May 2012,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2063666,6.2,5445.0,Hello I Must Be Going,Hello I Must Be Going,95,83814,31 Jan 2013,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2063781,6.8,15501.0,Smashed,Smashed,81,375981,14 Dec 2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2064713,7.5,3254.0,A Band Called Death,A Band Called Death,96,125856,28 Jun 2013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
tt2066176,7.5,5419.0,Any Day Now,Any Day Now,98,200002,06 Sep 2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2069784,5.8,232.0,Greedy Lying Bastards,Greedy Lying Bastards,90,45000,08 Mar 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2070776,6.9,10662.0,Populaire,Populaire,111,119375,06 Sep 2013,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2070852,4.5,397.0,The Happy House,The Happy House,81,1756,03 May 2013,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
tt2070862,5.0,10934.0,Temptation: Confessions of a Marriage Counselor,Temptation: Confessions of a Marriage Counselor,111,51935916,29 Mar 2013,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt2071441,5.9,1677.0,Dangerous Liaisons,Wi-heom-han gyan-gye,110,18016,27 Sep 2012,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt2071620,6.9,1424.0,The Flat,The Flat,97,467022,14 Jun 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2072164,4.7,305.0,Happy Magic,Hoi sam mo fat,100,5125,01 Dec 2011,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt2072233,5.6,24981.0,Sleepless,Sleepless,95,20757977,13 Jan 2017,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt2073016,7.4,3117.0,The Other Son,Le fils de l'autre,105,844112,04 Apr 2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2073029,7.9,5237.0,Marina Abramovic: The Artist Is Present,Marina Abramovic: The Artist Is Present,106,40344,05 Jul 2012,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
tt2073086,7.4,3638.0,Still Mine,Still Mine,102,1154466,06 Jun 2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2073128,6.6,1003.0,To the Arctic 3D,To the Arctic 3D,40,14445922,20 Apr 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2073520,6.3,549.0,An Oversimplification of Her Beauty,An Oversimplification of Her Beauty,84,42308,12 Apr 2013,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2073681,7.2,40.0,The Last Day of August,The Last Day of August,90,1693,05 Oct 2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2076220,7.1,36380.0,Holy Motors,Holy Motors,115,641054,04 Jul 2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
tt2076897,6.6,2860.0,My Brother the Devil,My Brother the Devil,111,10305,09 Nov 2012,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2077747,7.3,1503.0,"Love, Marilyn","Love, Marilyn",107,2370,16 May 2013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt2077833,5.9,18771.0,Rowdy Rathore,Rowdy Rathore,140,775981,01 Jun 2012,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2077851,6.8,11088.0,Sleepwalk with Me,Sleepwalk with Me,81,2263436,04 Apr 2013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2077886,8.8,5807.0,The Phantom of the Opera at the Royal Albert Hall,The Phantom of the Opera at the Royal Albert Hall,137,826991,02 Oct 2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
tt2079512,6.3,153.0,Herman's House,Herman's House,80,4669,02 Mar 2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2080374,7.2,137036.0,Steve Jobs,Steve Jobs,122,12403169,23 Oct 2015,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt2082197,8.1,68078.0,Barfi!,Barfi!,151,2804874,14 Sep 2012,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2082232,5.9,306.0,China Heavyweight,China Heavyweight,94,10481,20 Jan 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
tt2082496,7.2,976.0,A Bottle in the Gaza Sea,Une bouteille à la mer,100,2531,04 Jan 2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2083379,5.6,5520.0,A Dark Truth,A Dark Truth,106,5750,29 Nov 2012,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
tt2083383,6.8,55481.0,Trouble with the Curve,Trouble with the Curve,111,35754555,21 Sep 2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
tt2084098,6.9,1051.0,Starry Starry Night,Xing kong,99,4375,03 Nov 2011,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2084773,6.7,67.0,America the Beautiful 2: The Thin Commandments,America the Beautiful 2: The Thin Commandments,100,11926,12 Oct 2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2084953,7.4,5591.0,Terms and Conditions May Apply,Terms and Conditions May Apply,79,55594,12 Jul 2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt2084989,6.7,28178.0,Upstream Color,Upstream Color,96,415067,30 Aug 2013,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2085759,6.8,115.0,Bidder 70,Bidder 70,73,4809,29 Mar 2012,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt2085888,6.5,369.0,Only the Young,Only the Young,72,7138,02 May 2012,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2085910,6.2,19468.0,Room 237,Room 237,102,181283,26 Oct 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2087850,5.3,7292.0,The Players,Les infidèles,109,6674,29 Feb 2012,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2088003,5.4,28308.0,Big Game,Big Game,90,17408,26 Jun 2015,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2088714,7.6,724.0,Call Me Kuchu,Call Me Kuchu,87,8941,14 Jun 2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2088865,7.2,419.0,Little White Lie,Little White Lie,65,4573,21 Nov 2014,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt2089721,6.9,53.0,Know How,Know How,106,2414,15 May 2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
tt2089750,5.4,2344.0,Nativity 2: Danger in the Manger!,Nativity 2: Danger in the Manger!,105,5109698,23 Nov 2012,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2090447,5.6,190.0,A Green Story,A Green Story,90,12519,18 Jul 2013,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt2091256,6.2,21389.0,Captain Underpants: The First Epic Movie,Captain Underpants: The First Epic Movie,89,73895861,02 Jun 2017,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2091398,7.1,630.0,The Revisionaries,The Revisionaries,92,21731,21 Apr 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
tt2091473,6.6,34433.0,Promised Land,Promised Land,106,7600000,04 Jan 2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2091935,6.3,40650.0,Mr. Right,Mr. Right,95,25369,08 Apr 2016,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2093067,5.6,13.0,Bel Borba Aqui,Bel Borba Aqui,95,6088,30 Mar 2012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
tt2093109,7.3,476.0,Escape Fire: The Fight to Rescue American Healthcare,Escape Fire: The Fight to Rescue American Healthcare,95,97316,05 Oct 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
tt2093991,6.4,11839.0,Elvis & Nixon,Elvis & Nixon,86,725324,21 Apr 2016,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt2094034,5.8,320.0,Runoff,Runoff,90,7465,26 Jun 2015,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2094064,7.2,15309.0,Much Ado About Nothing,Much Ado About Nothing,109,4200000,14 Jun 2013,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2094155,5.5,572.0,Dead Man's Burden,Dead Man's Burden,93,29634,03 May 2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
tt2094766,5.8,164050.0,Assassin's Creed,Assassin's Creed,115,54645723,21 Dec 2016,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2094877,6.4,5418.0,Haute Cuisine,Les saveurs du Palais,95,134515,19 Sep 2012,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt2094890,6.4,950.0,Mother of George,Mother of George,107,145442,18 Jan 2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2094920,6.4,652.0,Putin's Kiss,Putins kys,85,5139,17 Feb 2012,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2095649,5.7,16373.0,Grace of Monaco,Grace of Monaco,103,640122,14 May 2014,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
tt2096673,8.2,524900.0,Inside Out,Inside Out,95,264317903,19 Jun 2015,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2097307,6.1,32248.0,Hit and Run,Hit and Run,100,13600000,22 Aug 2012,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2097331,6.1,6826.0,The Family Fang,The Family Fang,105,15335,06 May 2016,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
tt2098628,6.0,1256.0,Augustine,Augustine,102,68783,07 Nov 2012,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
tt2099788,6.1,212.0,Welcome to Pine Hill,Welcome to Pine Hill,81,3629,01 Mar 2013,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2101341,6.5,60865.0,Dead Man Down,Dead Man Down,118,10880926,08 Mar 2013,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2101441,5.3,124926.0,Spring Breakers,Spring Breakers,94,13900000,22 Mar 2013,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2103217,6.1,32091.0,Maniac,Maniac,89,20551,02 Jan 2013,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
tt2103227,7.8,32.0,Otter 501,Otter 501,85,12911,11 May 2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
tt2103254,4.9,43844.0,Tammy,Tammy,97,51033986,02 Jul 2014,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tt2103264,6.5,12142.0,Emperor,Emperor,105,3345315,27 Jul 2013,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
