,Distributor,MPAA_Rating,primaryTitle,Opening_Weekend,budget,,'G','GP','M','M/PG','NC-17','Not Yet Rated','PG','PG-13','R','Unknown','Unrated','X'
10207,'Disney','G',Herbie Goes to Monte Carlo,,'N/A',0,1,0,0,0,0,0,0,0,0,0,0,0
10208,'Buena Vista','G',Herbie Goes to Monte Carlo (Re-issue),,'N/A',0,1,0,0,0,0,0,0,0,0,0,0,0
10209,'Magnolia','Unrated',Herbie Hancock: Possibilities,"'$1,772'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10210,'Disney','G',Herbie Rides Again,,'N/A',0,1,0,0,0,0,0,0,0,0,0,0,0
10211,'Buena Vista','G',Herbie Rides Again (Re-issue),,'N/A',0,1,0,0,0,0,0,0,0,0,0,0,0
10212,'Buena Vista','G',Herbie: Fully Loaded,"'$12,709,221'",'$50 million',0,1,0,0,0,0,0,0,0,0,0,0,0
10213,'Buena Vista','G',Hercules,,'$85 million',0,1,0,0,0,0,0,0,0,0,0,0,0
10214,'MGM','PG',Hercules (1983),"'$3,473,635'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
10215,'Paramount','PG-13',Hercules (2014),"'$29,800,263'",'$100 million',0,0,0,0,0,0,0,0,1,0,0,0,0
10216,'RAF Industries','G',Hercules in New York,,'N/A',0,1,0,0,0,0,0,0,0,0,0,0,0
10217,'Strand','Unrated',Here (2012),"'$7,927'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10218,'Parade Deck Films','Unrated',The Here After,,'$1.1 million',0,0,0,0,0,0,0,0,0,0,0,1,0
10219,'AMBI','R',Here and Now,"'$8,090'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10220,'Cinema Purgatorio','Unrated',Here and There,"'$6,352'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10221,'Atlantic','G',Here Come the Littles,,'N/A',0,1,0,0,0,0,0,0,0,0,0,0,0
10222,'Columbia','Unrated',Here Comes Mr. Jordan,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10223,'Sony / Columbia','PG',Here Comes the Boom,"'$11,816,596'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
10224,'Magnolia','Unrated',Here Comes the Devil,'$783','N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10225,'Fox','PG-13',Here on Earth,"'$4,510,705'",'$15 million',0,0,0,0,0,0,0,0,1,0,0,0,0
10226,'Warner Bros.','PG-13',Hereafter,,'$50 million',0,0,0,0,0,0,0,0,1,0,0,0,0
10227,'A24','R',Hereditary,"'$13,575,172'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10228,'2Silk','PG-13',Herman U.S.A.,"'$71,509'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10229,'First Run','Unrated',Herman's House,"'$3,552'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10230,'Music Box Films','Unrated',Hermano,"'$18,835'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10231,'Kino Lorber','Unrated',Hermia & Helena,"'$12,986'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10232,'Miramax','PG-13',Hero,"'$18,004,319'",'$31 million',0,0,0,0,0,0,0,0,1,0,0,0,0
10233,'The Orchard','R',The Hero,"'$45,317'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10234,'Columbia','PG-13',Hero,"'$5,210,875'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10235,'Eros','Unrated',Hero (2015),"'$58,445'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10236,'Video Sound','Unrated',The,"'$130,200'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10237,'Cannon Films','R',Hero and the Terror,"'$1,840,487'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10238,'MGM','PG',Hero at Large,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
10239,'Magnolia','G',The Hero of Color City,"'$24,260'",'N/A',0,1,0,0,0,0,0,0,0,0,0,0,0
10240,'Venevision','R',Herod's Law,"'$6,515'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10241,'Universal','PG',Heroes,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
10242,'Eros','R',Heroes (2008),"'$326,425'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10243,'UTV Communications','Unrated',Heroine,"'$389,901'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10244,'UTV Communications','Unrated',Heropanti,"'$32,831'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10245,'Wrekin Hill','R',Hesher,"'$126,046'",'$7 million',0,0,0,0,0,0,0,0,0,1,0,0,0
10246,'Columbia','R',Hexed,"'$1,351,510'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10247,'Paramount','PG',Hey Arnold! The Movie,"'$5,706,332'",'$3 million',0,0,0,0,0,0,0,1,0,0,0,0,0
10248,'Eros','Unrated',Hey Ram,"'$169,402'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10249,'Atlantic','G',"Hey There, It's Yogi Bear (re-issue)","'$414,552'",'N/A',0,1,0,0,0,0,0,0,0,0,0,0,0
10250,'First Run','Unrated',"Hey, Boo: Harper Lee & To Kill A Mockingbird","'$5,457'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10251,'Cinedigm Entertainment','Unrated',The Heyday of the Insensitive Bastards ,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10252,'Eros','Unrated',Heyy Babyy,"'$612,486'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10253,'Lions Gate','R',Hi-Life,"'$3,773'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10254,'Gramercy','R',The Hi-Lo Country,"'$17,712'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10255,'Yash Raj','Unrated',Hichki,"'$330,279'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10256,'Buena Vista','PG-13',Hidalgo,"'$18,829,435'",'$100 million',0,0,0,0,0,0,0,0,1,0,0,0,0
10257,'New Line','R',The Hidden,"'$2,492,618'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10258,'Hemdale','R',Hidden Agenda,"'$49,827'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10259,'Tartan','R',The Hidden Blade,"'$4,466'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10260,'IMAX','Unrated',The Hidden Dimension (IMAX),,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10261,'Fox','PG',Hidden Figures,,'$25 million',0,0,0,0,0,0,0,1,0,0,0,0,0
10262,'7th Art','Unrated',Hidden in Plain Sight,"'$5,298'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10263,'Fox','R',Hide and Seek,"'$21,959,233'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10264,'Joules Films','PG-13',Hide Away (2012),'$689','N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10265,'MGM','PG',Hide in Plain Sight,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
10266,'Tribeca Film','Unrated',Hide Your Smiling Faces,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10267,'Sony / Columbia','R',Hideaway,"'$5,213,455'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10268,'Strand','Unrated',Hideaway (Le Refuge),"'$11,124'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10269,'Tidepoint Pictures','Unrated',Hideo Nakata's Chaos,"'$2,428'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10270,'Stratosphere','R',Hideous Kinky,"'$82,431'",'$12 million',0,0,0,0,0,0,0,0,0,1,0,0,0
10271,'First Run','Unrated',Hiding and Seeking,"'$6,423'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10272,'Net Effect','Not Yet Rated',Hiding Divya,,'N/A',0,0,0,0,0,0,1,0,0,0,0,0,0
10273,'DEG','PG-13',Hiding Out,"'$2,062,120'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10274,'Kino Lorber','Unrated',Hieronymus Bosch: Touched by the Devil,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10275,'Janus Films','Unrated',High and Low,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10276,'Warner Bros.','Unrated',The High and the Mighty,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10277,'Fox','PG',High Anxiety,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
10278,'October','R',High Art,"'$47,499'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10279,'Fox','PG-13',High Crimes,"'$14,005,550'",'$42 million',0,0,0,0,0,0,0,0,1,0,0,0,0
10280,'Buena Vista','R',High Fidelity,"'$6,429,107'",'$30 million',0,0,0,0,0,0,0,0,0,1,0,0,0
10281,'Red Flag Releasing','Not Yet Rated',High Ground,,'N/A',0,0,0,0,0,0,1,0,0,0,0,0,0
10282,'Miramax','R',High Heels,"'$74,103'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10283,'Buena Vista','R',High Heels and Low Lifes,"'$113,512'",'$10 million',0,0,0,0,0,0,0,0,0,1,0,0,0
10284,'Skouras','PG',High Hopes,"'$27,964'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
10285,'A24','R',High Life,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10286,'Tara Releasing','Unrated',High Lonesome: The Story of Bluegrass Music,"'$9,571'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10287,'United Artists','Unrated',High Noon,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10288,'Indican','Unrated',High on the Hog,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10289,'Universal','R',High Plains Drifter,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10290,'Warner Bros.','PG',High Road to China,"'$6,156,049'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
10291,'Anchor Bay Films','R',High School,"'$82,832'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10292,'Sony / Columbia','PG-13',High School High,"'$6,311,786'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10293,'Buena Vista','G',High School Musical 3: Senior Year,"'$42,030,184'",'$11 million',0,1,0,0,0,0,0,0,0,0,0,0,0
10294,'TriStar','PG-13',High Spirits,"'$3,308,250'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10295,'Trimark','R',High Stakes,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10296,'Greycat','PG',High Strung,'$718',"'$300,000'",0,0,0,0,0,0,0,1,0,0,0,0,0
10297,'Paladin','PG',High Strung (2016),"'$40,708'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
10298,'Argot Pictures','Unrated',"High Tech, Low Life","'$1,718'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10299,'Lions Gate','R',High Tension,"'$1,897,705'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10300,'David Keith','R',High Times' Potluck,"'$3,168'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10301,'Magnolia','R',High-Rise,"'$79,887'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10302,'Sony Classics','R',Higher Ground,"'$21,495'",'$2 million',0,0,0,0,0,0,0,0,0,1,0,0,0
10303,'Sony / Columbia','R',Higher Learning,"'$13,276,662'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10304,'Magnolia','R',Higher Power,'$299','N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10305,'Cinema Libre Studio','Unrated',The Highest Pass,"'$10,125'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10306,'Fox','R',Highlander,"'$2,453,021'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10307,'Interstar','R',Highlander 2: The Quickening,"'$5,280,490'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10308,'Miramax','PG-13',Highlander 3: The Final Dimension,"'$5,536,435'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10309,'Miramax','R',Highlander: Endgame,"'$5,067,331'",'$25 million',0,0,0,0,0,0,0,0,0,1,0,0,0
10310,'UTV Communications','Unrated',Highway (2014),"'$326,654'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10311,'Hemdale','R',Highway to Hell,"'$12,273'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10312,'New Line','R',Highwaymen,"'$195,436'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10313,'Magnolia','R',A Hijacking,"'$39,392'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10314,'October','R',Hilary and Jackie,"'$92,956'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10315,'MGM','Unrated',The Hill,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10316,'Quality Flix','PG-13',Hillary's America: The Secret History of the Democratic Party,,'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10317,'Vanguard','R',The Hills Have Eyes,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10318,'Fox Searchlight','R',The Hills Have Eyes,"'$15,708,512'",'$15 million',0,0,0,0,0,0,0,0,0,1,0,0,0
10319,'Fox Atomic','R',The Hills Have Eyes 2,"'$9,686,362'",'$15 million',0,0,0,0,0,0,0,0,0,1,0,0,0
10320,'Castle Hill','R',The Hills Have Eyes II,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10321,'United Artists','Unrated',The Hills Run Red,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10322,'Tartan','R',The Hillside Strangler,'$306','N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10323,'Pure Flix','PG',,"'$1,357,243'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
10324,'Kino','Unrated',Himalaya,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10325,'Lions Gate','Unrated',Himalaya l'enfance d'un chef,"'$35,997'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10326,'CJ Entertainment','Unrated',The Himalayas,"'$13,387'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10327,'UTV Communications','Unrated',Himmatwala,"'$197,770'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10328,'Universal','PG',The Hindenburg,,'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
10329,'Eros','Unrated',Hindustan Ki Kasam,"'$108,917'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10330,'ThinkFilm','PG-13',The Hip Hop Project,"'$32,520'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10331,'Universal','R',Hippie Hippie Shake,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10332,'Distrib Films','Unrated',"Hippocrates, Diary of a French Doctor",,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10333,'Rialto','Unrated',Hiroshima Mon Amour (2014 re-release),"'$18,494'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10334,'Columbia','Unrated',His Girl Friday,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10335,'Strand','Unrated',His Secret Life,"'$18,316'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10336,'Unknown','Unrated',Histoires d'Hiver,"'$33,009'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10337,'Fox Searchlight','R',The History Boys,"'$100,803'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10338,'Variance Films','Unrated',The History of Future Folk,"'$5,775'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10339,'Indican','Unrated',History of Jazz: Oxygen for the Ears,"'$7,566'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10340,'Fox','R',"History of the World, Part I",,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10341,'New Line','R',A History of Violence,,'$32 million',0,0,0,0,0,0,0,0,0,1,0,0,0
10342,'Island Alive','R',The Hit,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10343,'Open Road Films','R',Hit and Run,"'$4,526,222'",'$2 million',0,0,0,0,0,0,0,0,0,1,0,0,0
10344,'New Line','R',Hit List,"'$3,195'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10345,'Castle Hill','R',Hit Me,"'$3,348'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10346,'Variance Films','R',Hit So Hard,"'$6,500'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10347,'Sony / Columbia','PG-13',Hitch,"'$43,142,214'",'$70 million',0,0,0,0,0,0,0,0,1,0,0,0,0
10348,'Fox Searchlight','PG-13',Hitchcock,"'$287,715'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10349,'Cohen Media Group','PG-13',Hitchcock/Truffaut,"'$28,178'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10350,'TriStar','R',The Hitcher,"'$2,134,214'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10351,'Rogue Pictures','R',The Hitcher (2007),"'$7,818,239'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10352,'Buena Vista','PG',The Hitchhiker's Guide to the Galaxy,"'$21,103,203'",'$50 million',0,0,0,0,0,0,0,1,0,0,0,0,0
10353,'Film Movement','Unrated',Hitler's Children,"'$2,939'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10354,'Kino Lorber','Unrated',Hitler's Hollywood,"'$8,634'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10355,'Fox','R',Hitman,"'$13,180,769'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10356,'Cannon Films','R',The Hitman,"'$1,290,442'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10357,'Lionsgate/Summit','R',The Hitman's Bodyguard,"'$21,384,504'",'$30 million',0,0,0,0,0,0,0,0,0,1,0,0,0
10358,'Fox','R',Hitman: Agent 47,"'$8,326,530'",'$35 million',0,0,0,0,0,0,0,0,0,1,0,0,0
10359,'Honorara Productions','Unrated',Hits,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10360,'Eros','Unrated',Ho Mann Jahaan,"'$77,548'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10361,'Miramax','R',The Hoax,,'$25 million',0,0,0,0,0,0,0,0,0,1,0,0,0
10362,'Warner Bros. (New Line)','PG-13',The Hobbit: An Unexpected Journey,"'$84,617,303'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10363,'Warner Bros. (New Line)','PG-13',The Hobbit: The Battle of the Five Armies,"'$54,724,334'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10364,'Warner Bros. (New Line)','PG-13',The Hobbit: The Desolation of Smaug,"'$73,645,197'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10365,'Magnolia','Unrated',Hobo With a Shotgun,"'$12,046'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10366,'Cinema Libre','Unrated',Hochelaga,"'$89,812'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10367,'Film Movement','Unrated',Hockney,"'$13,683'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10368,'Buena Vista','PG',Hocus Pocus,"'$8,125,471'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
10369,'Fox','R',Hoffa,"'$6,406,012'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10370,'Universal','R',The Holcroft Covenant,"'$151,627'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10371,'Paramount','Unrated',Hold Back the Dawn,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10372,'Regent Releasing','R',Holding Trevor,"'$7,829'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10373,'Newmarket','Unrated',A Hole in My Heart,"'$1,720'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10374,'Beech Hill Films','Unrated',A Hole in One,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10375,'A24','R',The Hole in the Ground,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10376,'United Artists','Unrated',A Hole in the Head,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10377,'Buena Vista','PG',Holes,"'$16,300,155'",'$20 million',0,0,0,0,0,0,0,1,0,0,0,0,0
10378,'Sony / Columbia','PG-13',The Holiday,"'$12,778,913'",'$85 million',0,0,0,0,0,0,0,0,1,0,0,0,0
10379,'Columbia','Unrated',Holiday (1938),,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10380,'Reliance Big Pictures','Unrated',Holiday (2014),"'$394,797'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10381,'RKO','Unrated',Holiday Affair,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10382,'Paramount','Unrated',Holiday Inn,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10383,'Independent','Unrated',Holidays,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10384,'Rockstone Releasing','R',Holla II,"'$37,444'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10385,'Sony Classics','PG-13',The Hollars,"'$38,210'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10386,'Starz Media','Unrated',Hollidaysburg,"'$1,713'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10387,"""Uncork'd""",'Unrated',The Hollow,"'$2,848'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10388,'Vertical Entertainment','Unrated',The Hollow Child,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10389,'Vertical Entertainment','Unrated',Hollow in the Land,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10390,'Sony / Columbia','R',Hollow Man,"'$26,414,386'",'$95 million',0,0,0,0,0,0,0,0,0,1,0,0,0
10391,'Independent','R',The Hollow Point,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10392,'Lions Gate','R',Hollow Reed,"'$13,284'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10393,'Priority Films','R',Holly,"'$32,406'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10394,'Northern Arts','Unrated',Hollywood Buddha,"'$16,774'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10395,'Rainbow Releasing','R',Hollywood Dreams,"'$3,960'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10396,'DreamWorks','PG-13',Hollywood Ending,"'$2,017,981'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10397,'Sony (Revolution)','PG-13',Hollywood Homicide,"'$11,112,632'",'$75 million',0,0,0,0,0,0,0,0,1,0,0,0,0
10398,'Columbia','R',The Hollywood Knights,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10399,'Paramount','Unrated',Hollywood or Bust,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10400,'Samuel Goldwyn','R',Hollywood Shuffle,"'$95,667'","'$100,000'",0,0,0,0,0,0,0,0,0,1,0,0,0
10401,'Concorde','R',Hollywood Vice Squad,,'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10402,'Focus Features','R',Hollywoodland,"'$5,926,177'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10403,'Sony / Columbia','PG-13',Holmes and Watson,"'$7,411,522'",'$42 million',0,0,0,0,0,0,0,0,1,0,0,0,0
10404,'Roadside Attractions','R',A Hologram for the King,"'$1,138,578'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10405,'Fine Line','R',The Holy Girl,"'$28,327'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10406,'WRA Productions','Unrated',Holy Hell,"'$9,238'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10407,'Indican','Unrated',Holy Hell (2018),"'$21,504'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10408,'CAVU','Unrated',The Holy Land,"'$19,014'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10409,'Buena Vista','PG',Holy Man,"'$5,106,919'",'$60 million',0,0,0,0,0,0,0,1,0,0,0,0,0
10410,'Buena Vista','PG-13',Holy Matrimony,,'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10411,'Indomina Media','Unrated',Holy Motors,"'$18,866'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10412,'Abkco Films','R',The Holy Mountain (re-issue),"'$4,143'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10413,'First Independent Pictures','R',Holy Rollers,"'$39,685'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10414,'Miramax','R',Holy Smoke,"'$33,307'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10415,"'Monterey Media, Inc.'",'PG-13',Home (2009 drama),'$226','N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10416,'Lorber Films','Unrated',Home (2009 French movie),,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10417,'Fox','PG',Home (2015),"'$52,107,731'",'$135 million',0,0,0,0,0,0,0,1,0,0,0,0,0
10418,'Open Road Films','PG-13',Home Again,"'$8,567,881'",'$12 million',0,0,0,0,0,0,0,0,1,0,0,0,0
10419,'Fox','PG',Home Alone,"'$17,081,997'",'$18 million',0,0,0,0,0,0,0,1,0,0,0,0,0
10420,'Fox','PG',Home Alone 2: Lost in New York,"'$31,126,882'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
10421,'Fox','PG',Home Alone 3,"'$5,085,482'",'$32 million',0,0,0,0,0,0,0,1,0,0,0,0,0
10422,'Warner Independent','R',A Home at the End of the World,"'$64,728'",'$6.5 million',0,0,0,0,0,0,0,0,0,1,0,0,0
10423,'Eros','Unrated',Home Delivery,"'$46,730'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10424,'Paramount','PG-13',Home for the Holidays,"'$4,007,717'",'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10425,'Warner Bros.','PG-13',Home Fries,"'$3,784,023'",'$35 million',0,0,0,0,0,0,0,0,1,0,0,0,0
10426,'MGM','Unrated',Home from the Hill,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10427,'Atlantic','PG-13',Home Is Where the Hart Is,,'N/A',0,0,0,0,0,0,0,0,1,0,0,0,0
10428,'Cowboy','Unrated',Home Movie,,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10429,'United Artists','PG',Home Movies,,"'$400,000'",0,0,0,0,0,0,0,1,0,0,0,0,0
10430,'Gramercy','PG',A Home of Our Own,"'$808,428'",'N/A',0,0,0,0,0,0,0,1,0,0,0,0,0
10431,'MGM','R',Home of the Brave,"'$6,000'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
10432,'Cinecom','Unrated',Home of the Brave (1986),,'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10433,'Emerging Pictures','Unrated',Home of the Brave (2004),"'$3,185'",'N/A',0,0,0,0,0,0,0,0,0,0,0,1,0
10434,'Buena Vista','PG',Home on the Range,"'$13,880,771'",'$110 million',0,0,0,0,0,0,0,1,0,0,0,0,0
10435,'Innovation Film Group','R',Home Room,"'$3,467'",'N/A',0,0,0,0,0,0,0,0,0,1,0,0,0
